country;year;pop;gdp_c;gdp_t;inc_c;gini
nzl;1938;1602293;11789,94;18890935252;5407,43;36,7
nzl;1939;1619081;11786,5;19083304869;5405,86;36,6
nzl;1940;1638120;11494,62;18829562489;5271,99;36,4
nzl;1941;1659463;11191,14;18571286966;5116,17;36,3
nzl;1942;1683164;12355,6;20796503963;5630,23;36,2
nzl;1943;1709279;12667,13;21651651125;5753,49;36,1
nzl;1944;1735800;12565,84;21811792509;5689;36
nzl;1945;1762731;12684,96;22360176843;5724,33;36
nzl;1946;1790081;13121,5;23488554044;5902,15;36
nzl;1947;1817855;14385,72;26151157183;6449,84;36
nzl;1948;1846060;12714,07;23470932481;5681,89;36
nzl;1949;1877163;13809,28;25922273917;6151,35;36
nzl;1950;1911263;15537,73;29696691370;6898,88;36
nzl;1951;1951206;14206,4;27719616299;6287,33;36
nzl;1952;1997747;14389;28745589825;6347,51;35,9
nzl;1953;2047751;14478,99;29649371855;6366,52;35,7
nzl;1954;2095141;16070,25;33669448901;7043,33;35,4
nzl;1955;2139672;16118,92;34489202493;7041,78;35,1
nzl;1956;2184843;16502,02;36054330755;7185,79;34,6
nzl;1957;2233688;16681,37;37260972923;7240,36;34,1
nzl;1958;2284994;16811,75;38414748194;7273,32;33,6
nzl;1959;2333483;17480,48;40790392592;7538,14;33
nzl;1960;2379481;17914,42;42627019193;7700,24;32,4
nzl;1961;2429747;18459,55;44852046545;7908,86;31,9
nzl;1962;2484405;18461,89;45866811094;7884,25;31,6
nzl;1963;2538115;19258,56;48880428606;8197,83;31,2
nzl;1964;2588769;19858,1;51408039425;8425,66;30,8
nzl;1965;2636494;20814,59;54877540686;8802,89;30,5
nzl;1966;2682582;21780,02;58426696400;9181,35;30,2
nzl;1967;2723419;20450,03;55693986770;8592,77;29,9
nzl;1968;2754526;20209,56;55667748059;8464,23;29,7
nzl;1969;2784399;22055,75;61412021648;9207,54;29,4
nzl;1970;2822177;21566,23;60863730803;8974,02;29,4
nzl;1971;2867165;22202,33;63657742637;9208,79;29,3
nzl;1972;2919258;22829,6;66645501647;9438,29;29,1
nzl;1973;2978988;24062,54;71682020588;9915,8;28,8
nzl;1974;3041231;25046,36;76171771293;10287,79;28,6
nzl;1975;3094032;24334,17;75290696343;9962,88;28,2
nzl;1976;3126633;24541,43;76732040705;10015,19;27,9
nzl;1977;3140133;23412,21;73517439903;9523,42;27,8
nzl;1978;3142244;23509,37;73872187796;9531,97;27,7
nzl;1979;3141601;24028,57;75488176096;9710,93;27,6
nzl;1980;3146327;24251,2;76302215297;9769,16;27,5
nzl;1981;3159840;25077,28;79240184055;10069,21;27,4
nzl;1982;3185123;25517,15;81275270203;10212,65;27,4
nzl;1983;3219278;25534,64;82203118068;10186,55;27,3
nzl;1984;3249828;26847,04;87248258385;10675,41;27,3
nzl;1985;3268028;26932,35;88015658638;10674,65;27,2
nzl;1986;3281508;27282,76;89528599396;10778,51;27,2
nzl;1987;3299443;27614,78;91113393406;10874,35;27,4
nzl;1988;3316026;27548,88;91352791433;10813,26;28
nzl;1989;3333826;27516,06;91733770077;10765,4;28,8
nzl;1990;3396979;27233,42;92511344622;10620,11;29,8
nzl;1991;3480925;25897,66;90147796438;10066,47;30,8
nzl;1992;3532244;25930,94;91594410238;10046,79;31,5
nzl;1993;3573610;27226,36;97296380983;10514,44;32
nzl;1994;3621030;28388,65;1,02796E+11;10927,83;32,4
nzl;1995;3674428;29319,48;1,07732E+11;11249,55;32,6
nzl;1996;3729378;29966,37;1,11756E+11;11460,97;32,8
nzl;1997;3776950;30298,49;1,14436E+11;11550,46;33
nzl;1998;3811371;30337,44;1,15627E+11;11527,87;33,2
nzl;1999;3835555;31798,91;1,21966E+11;12043,99;33,3
nzl;2000;3857574;32623,8;1,25849E+11;12316,48;33,5
nzl;2001;3891762;33508,17;1,30406E+11;12609,34;33,6
nzl;2002;3951119;34540,93;1,36475E+11;12955,86;33,6
nzl;2003;4022586;35515,96;1,42866E+11;13278,41;33,5
nzl;2004;4083910;36484,56;1,49E+11;13596,42;33,2
nzl;2005;4135007;37307,07;1,54265E+11;13857,94;32,9
nzl;2006;4181940;37927,12;1,58609E+11;14045,05;32,8
nzl;2007;4223266;38781,92;1,63786E+11;14317,16;32,7
nzl;2008;4261824;38024,87;1,62055E+11;13996,24;32,6
nzl;2009;4304304;37659,47;1,62098E+11;13808,78;33,1
nzl;2010;4347770;37809,63;1,64388E+11;13821,96;33,2
nzl;2011;4382700;38363,44;1,68135E+11;14021,71;33,2
nzl;2012;4411676;39027,21;1,72175E+11;14262,02;33,5
nzl;2013;4453851;39797,47;1,77252E+11;14544,18;34
nzl;2014;4522983;40611,4;1,83685E+11;14849,71;34
nzl;2015;4614029;41278,78;1,90461E+11;15094,09;34,5
nzl;2016;4714770;41874,87;1,9743E+11;15319,95;34,8
nzl;2017;4812752;42402,5;2,04073E+11;15532,05;35
nzl;2018;4900847;43107,26;2,11262E+11;15794,13;35
nzl;2019;4989403;43428,89;2,16684E+11;15925,03;35
nzl;2020;5069895;42301,34;2,14463E+11;15475,89;35
nzl;2021;5107697;44041,9;2,24953E+11;16208,16;35
nzl;2022;5131734;45211,81;2,32015E+11;16516,73;35
nzl;2023;5172836;44575,18;2,3058E+11;16497,14;35
nzl;2024;5213944;44451,44;2,31767E+11;16499,02;35
nzl;2025;5251899;44775,92;2,35159E+11;16667,77;35
nzl;2026;5287479;45300,47;2,39525E+11;16867,96;35
nzl;2027;5320870;45901,94;2,44238E+11;17119,27;35
nzl;2028;5351829;46570,46;2,49237E+11;17383,97;35
nzl;2029;5380596;47352,01;2,54782E+11;17683,51;35
nzl;2030;5407349;47004,72;2,54171E+11;17517,46;35
nzl;2031;5432483;47625,56;2,58725E+11;17742,53;35
nzl;2032;5456117;48245,29;2,63232E+11;17967,05;35
nzl;2033;5478626;48863,7;2,67706E+11;18190,95;35
nzl;2034;5500065;49480,59;2,72146E+11;18414,17;35
nzl;2035;5520602;50095,76;2,76559E+11;18636,63;35
nzl;2036;5540789;50709;2,80968E+11;18858,26;35
nzl;2037;5560355;51320,14;2,85358E+11;19079;35
nzl;2038;5579887;51928,96;2,89758E+11;19298,77;35
nzl;2039;5599002;52535,3;2,94145E+11;19517,51;35
nzl;2040;5617291;53138,96;2,98497E+11;19735,17;35
nzl;2041;5635786;53739,77;3,02866E+11;19951,67;35
nzl;2042;5654120;54337,55;3,07231E+11;20166,96;35
nzl;2043;5670995;54932,15;3,1152E+11;20380,98;35
nzl;2044;5686324;55523,39;3,15724E+11;20593,68;35
nzl;2045;5700556;56111,11;3,19865E+11;20804,99;35
nzl;2046;5713450;56695,16;3,23925E+11;21014,87;35
nzl;2047;5724904;57275,4;3,27896E+11;21223,27;35
nzl;2048;5735774;57851,68;3,31824E+11;21430,13;35
nzl;2049;5745458;58423,85;3,35672E+11;21635,42;35
nzl;2050;5755288;58991,8;3,39515E+11;21839,08;35
nzl;2051;5766716;59555,38;3,43439E+11;22041,07;35
nzl;2052;5776883;60114,49;3,47274E+11;22241,36;35
nzl;2053;5786035;60668,99;3,51033E+11;22439,9;35
nzl;2054;5795602;61218,78;3,548E+11;22636,66;35
nzl;2055;5804685;61763,76;3,58519E+11;22831,59;35
nzl;2056;5812284;62303,81;3,62127E+11;23024,68;35
nzl;2057;5818439;62838,86;3,65624E+11;23215,88;35
nzl;2058;5824137;63368,8;3,69069E+11;23405,18;35
nzl;2059;5829186;63893,56;3,72447E+11;23592,53;35
nzl;2060;5833202;64413,04;3,75734E+11;23777,92;35
nzl;2061;5835532;64927,19;3,78885E+11;23961,32;35
nzl;2062;5838140;65435,92;3,82024E+11;24142,71;35
nzl;2063;5841093;65939,19;3,85157E+11;24322,07;35
nzl;2064;5843779;66436,91;3,88243E+11;24499,38;35
nzl;2065;5847555;66929,05;3,91371E+11;24674,63;35
nzl;2066;5851514;67415,56;3,94483E+11;24847,8;35
nzl;2067;5854647;67896,38;3,97509E+11;25018,88;35
nzl;2068;5856667;68371,49;4,00429E+11;25187,85;35
nzl;2069;5858088;68840,84;4,03276E+11;25354,71;35
nzl;2070;5859042;69304,41;4,06057E+11;25519,45;35
nzl;2071;5859404;69762,16;4,08765E+11;25682,07;35
nzl;2072;5861376;70214,08;4,11551E+11;25842,55;35
nzl;2073;5863972;70660,15;4,14349E+11;26000,89;35
nzl;2074;5865190;71100,36;4,17017E+11;26157,1;35
nzl;2075;5865952;71534,69;4,19619E+11;26311,16;35
nzl;2076;5866355;71963,15;4,22161E+11;26463,09;35
nzl;2077;5867112;72385,73;4,24695E+11;26612,88;35
nzl;2078;5867370;72802,42;4,27159E+11;26760,54;35
nzl;2079;5866463;73213,24;4,29503E+11;26906,07;35
nzl;2080;5864587;73618,2;4,3174E+11;27049,47;35
nzl;2081;5862555;74017,31;4,33931E+11;27190,75;35
nzl;2082;5860149;74410,57;4,36057E+11;27329,92;35
nzl;2083;5856303;74798,02;4,3804E+11;27466,99;35
nzl;2084;5852208;75179,66;4,39967E+11;27601,96;35
nzl;2085;5848588;75555,54;4,41893E+11;27734,86;35
nzl;2086;5845302;75925,66;4,43808E+11;27865,68;35
nzl;2087;5842301;76290,06;4,45709E+11;27994,44;35
nzl;2088;5840476;76648,77;4,47665E+11;28121,16;35
nzl;2089;5838569;77001,83;4,49581E+11;28245,84;35
nzl;2090;5836503;77349,27;4,51449E+11;28368,51;35
nzl;2091;5835193;77691,13;4,53343E+11;28489,17;35
nzl;2092;5834279;78027,44;4,55234E+11;28607,84;35
nzl;2093;5832854;78358,26;4,57052E+11;28724,54;35
nzl;2094;5830910;78683,62;4,58797E+11;28839,29;35
nzl;2095;5829301;79003,57;4,60536E+11;28952,11;35
nzl;2096;5827050;79318,15;4,62191E+11;29063;35
nzl;2097;5824249;79627,42;4,6377E+11;29171,99;35
nzl;2098;5820747;79931,43;4,65261E+11;29279,1;35
nzl;2099;5816636;80230,22;4,6667E+11;29384,36;35
nzl;2100;5812293;80523,84;4,68028E+11;29487,76;35
nic;1800;186000;1113,75;207157225;926,91;39,4
nic;1801;186000;1113,75;207157225;926,91;39,4
nic;1802;186000;1113,75;207157225;926,91;39,4
nic;1803;186000;1114,89;207370130;927,87;39,4
nic;1804;186000;1114,89;207370130;927,87;39,4
nic;1805;186000;1114,89;207370130;927,87;39,4
nic;1806;186000;1114,89;207370130;927,87;39,4
nic;1807;186000;1114,89;207370130;927,87;39,4
nic;1808;186000;1114,89;207370130;927,87;39,4
nic;1809;186000;1114,89;207370130;927,87;39,4
nic;1810;186000;1116,04;207583036;928,82;39,4
nic;1811;186000;1116,04;207583036;928,82;39,4
nic;1812;186000;1116,04;207583036;928,82;39,4
nic;1813;186000;1116,04;207583036;928,82;39,4
nic;1814;186000;1116,04;207583036;928,82;39,4
nic;1815;186000;1116,04;207583036;928,82;39,4
nic;1816;186000;1116,04;207583036;928,82;39,4
nic;1817;186000;1113,04;207024676;926,32;39,4
nic;1818;186000;1108,9;206256272;922,88;39,4
nic;1819;186598;1104,79;206151385;919,46;39,4
nic;1820;187802;1100,69;206711452;916,04;39,4
nic;1821;189624;1107,84;210072777;922;39,4
nic;1822;192072;1116,04;214360038;928,82;39,4
nic;1823;195157;1124,17;219388736;935,58;39,4
nic;1824;198292;1131,1;224288850;941,36;39,4
nic;1825;201477;1139,08;229498903;948;39,4
nic;1826;204713;1146,99;234802966;954,58;39,4
nic;1827;208001;1154,82;240202767;961,09;39,4
nic;1828;211342;1163,67;245931408;968,46;39,4
nic;1829;214736;1171,34;251529607;974,85;39,4
nic;1830;218186;1178,95;257230014;981,18;39,4
nic;1831;221690;1187,56;263270868;988,35;39,4
nic;1832;225251;1196,1;269422214;995,45;39,4
nic;1833;228869;1203,48;275438835;1001,59;39,4
nic;1834;232545;1211,86;281811468;1008,57;39,4
nic;1835;236280;1220,16;288299088;1015,47;39,4
nic;1836;240075;1229,44;295158727;1023,2;39,4
nic;1837;243932;1237,58;301886486;1029,98;39,4
nic;1838;247850;1246,7;308995273;1037,57;39,4
nic;1839;251831;1254,69;315968657;1044,21;39,4
nic;1840;255876;1263,64;323334735;1051,66;39,4
nic;1841;259985;1272,51;330832917;1059,04;39,4
nic;1842;264161;1281,29;338467847;1066,35;39,4
nic;1843;268404;1290;346240384;1073,6;39,4
nic;1844;272716;1298,62;354153954;1080,77;39,4
nic;1845;277096;1308,19;362492861;1088,73;39,4
nic;1846;281547;1316,64;370695848;1095,77;39,4
nic;1847;286069;1326,03;379336866;1103,59;39,4
nic;1848;290664;1335,34;388134783;1111,33;39,4
nic;1849;294719;1344,56;396266368;1119;39,4
nic;1850;298221;1353,69;403698183;1126,6;39,4
nic;1851;302102;1362,73;411684388;1134,13;39,4
nic;1852;305419;1372,69;419246712;1142,42;39,4
nic;1853;308156;1381,56;425737213;1149,8;39,4
nic;1854;310914;1391,34;432588108;1157,94;39,4
nic;1855;313694;1401,03;439495028;1166;39,4
nic;1856;316495;1410,63;446456610;1173,99;39,4
nic;1857;319319;1421,12;453789530;1182,72;39,4
nic;1858;322164;1430,53;460864965;1190,55;39,4
nic;1859;325033;1440,83;468316515;1199,12;39,4
nic;1860;327923;1450,06;475507394;1206,81;39,4
nic;1861;330836;1460,17;483076296;1215,22;39,4
nic;1862;333772;1470,18;490706199;1223,56;39,4
nic;1863;336732;1481,07;498722264;1232,61;39,4
nic;1864;339714;1490,89;506475961;1240,79;39,4
nic;1865;342719;1501,57;514617726;1249,68;39,4
nic;1866;345748;1512,16;522825473;1258,49;39,4
nic;1867;348801;1521,7;530768979;1266,43;39,4
nic;1868;351878;1533,03;539439155;1275,86;39,4
nic;1869;355399;1543,32;548493382;1284,42;39,4
nic;1870;359375;1553,51;558291914;1292,9;39,4
nic;1871;363819;1564,53;569207455;1302,08;39,4
nic;1872;368742;1575,46;580937622;1311,17;39,4
nic;1873;374156;1586,28;593515850;1320,18;39,4
nic;1874;379645;1597;606292294;1329,1;39,4
nic;1875;385212;1608,53;619626815;1338,7;39,4
nic;1876;390858;1619,96;633175698;1348,21;39,4
nic;1877;396583;1631,29;646940082;1357,63;39,4
nic;1878;402388;1642,5;660922712;1366,97;39,4
nic;1879;408275;1653,61;675127993;1376,21;39,4
nic;1880;414244;1664,62;689557051;1385,37;39,4
nic;1881;420298;1676,41;704593800;1395,19;39,4
nic;1882;426436;1688,1;719868094;1404,92;39,4
nic;1883;432661;1699,68;735386226;1414,56;39,4
nic;1884;438973;1711,15;751149454;1424,1;39,4
nic;1885;445373;1723,4;767555142;1434,29;39,4
nic;1886;451864;1735,53;784223801;1444,39;39,4
nic;1887;458445;1747,55;801155076;1454,39;39,4
nic;1888;465118;1759,45;818353800;1464,3;39,4
nic;1889;471885;1771,25;835824855;1474,12;39,4
nic;1890;478746;1783,8;853985777;1484,56;39,4
nic;1891;485704;1796,23;872436058;1494,91;39,4
nic;1892;492759;1808,55;891177206;1505,16;39,4
nic;1893;499912;1820,75;910212500;1515,31;39,4
nic;1894;507166;1833,69;929983253;1526,08;39,4
nic;1895;514521;1846,51;950065927;1536,75;39,4
nic;1896;521978;1859,2;970463968;1547,32;39,4
nic;1897;529540;1871,78;991184563;1557,79;39,4
nic;1898;537207;1885,09;1012682647;1568,86;39,4
nic;1899;545308;1898,27;1035140724;1579,83;39,4
nic;1900;553855;1911,32;1058596273;1590,69;39,4
nic;1901;562862;1924,26;1083090942;1601,46;39,4
nic;1902;572341;1937,9;1109138740;1612,81;39,4
nic;1903;582307;1951,41;1136321154;1624,06;39,4
nic;1904;592442;1964,8;1164029753;1635,2;39,4
nic;1905;602749;1978,06;1192273852;1646,24;39,4
nic;1906;613231;1992,01;1221565114;1657,85;39,4
nic;1907;623891;2005,84;1251424349;1669,35;39,4
nic;1908;634732;2019,53;1281861307;1680,75;39,4
nic;1909;645761;2033,91;1313416991;1692,71;39,4
nic;1910;656982;2047,34;1345064450;1703,89;39,4
nic;1911;668399;2067,88;1382168413;1720,99;39,4
nic;1912;680014;2089,84;1421121444;1739,27;39,4
nic;1913;691831;2110,02;1459774526;1756,06;39,4
nic;1914;703849;2131,6;1500326137;1774,02;39,4
nic;1915;716070;2153,79;1542265351;1792,49;39,4
nic;1916;728499;2175;1584483203;1810,14;39,4
nic;1917;741138;2196,8;1628133458;1828,28;39,4
nic;1918;752047;2218,42;1668352444;1846,27;39,4
nic;1919;761778;2241,4;1707447988;1865,4;39,4
nic;1920;770307;2263,4;1743515140;1883,71;39,4
nic;1921;777608;2384,31;1854062155;1984,34;39,4
nic;1922;783655;2149,66;1684592242;1789,05;39,4
nic;1923;788420;2300,75;1813961183;1914,8;39,4
nic;1924;793214;2401,48;1904891106;1998,63;39,4
nic;1925;798038;2651,02;2115613969;2206,3;39,4
nic;1926;802890;2269,85;1822439259;1889,08;39,4
nic;1927;807773;2280,15;1841844520;1897,65;39,4
nic;1928;812685;2887,96;2347003806;2403,5;39,4
nic;1929;819938;3179,85;2607279290;2646,42;39,4
nic;1930;829594;2570,89;2132797651;2139,62;39,4
nic;1931;841715;2370,58;1995351744;1972,91;39,4
nic;1932;856364;2132,49;1826188301;1774,76;39,4
nic;1933;873605;2645,3;2310943651;2201,54;39,4
nic;1934;891194;2366;2108565178;1969,1;39,4
nic;1935;909136;2338,53;2126040441;1946,23;39,4
nic;1936;927440;1811,99;1680509752;1508,02;39,4
nic;1937;946113;1913,86;1810729522;1592,81;39,4
nic;1938;965161;1953,92;1885851907;1626,15;39,4
nic;1939;986247;2337,38;2305237800;1945,28;39,4
nic;1940;1009458;2494,2;2517791621;2075,79;39,4
nic;1941;1034885;2700,19;2794383434;2240,16;39,4
nic;1942;1062623;2544,94;2704315913;2104,73;39,4
nic;1943;1092769;2733,45;2987031812;2253,53;39,4
nic;1944;1123770;2653,79;2982244846;2180,97;39,4
nic;1945;1155650;2613,1;3019830686;2140,79;39,4
nic;1946;1188435;2755,39;3274596570;2250,26;39,5
nic;1947;1222150;2683,36;3279463694;2184,55;39,7
nic;1948;1256822;2863,61;3599054014;2323,97;40
nic;1949;1293227;2735,49;3537612351;2213,02;40,4
nic;1950;1331439;2998,42;3992219601;2418,11;40,6
nic;1951;1369650;3144,63;4307048707;2528,05;41,2
nic;1952;1409021;3587,03;5054196979;2874,64;41,8
nic;1953;1449900;3587,07;5200895457;2865,64;42,6
nic;1954;1492256;3838,59;5728151579;3056,93;43,4
nic;1955;1536246;3961,55;6085907866;3144,94;44,2
nic;1956;1581973;3855,6;6099450258;3051,21;45
nic;1957;1629465;4052,25;6602993013;3196,75;45,8
nic;1958;1678739;3945,08;6622757351;3102,43;46,6
nic;1959;1729787;3855,53;6669249813;3022,48;47,2
nic;1960;1782370;3830,59;6827531563;2993,49;47,9
nic;1961;1836451;3995;7336629148;3112,16;48,3
nic;1962;1892320;4336,02;8205132930;3367,2;48,6
nic;1963;1950159;4638,76;9046320705;3590,98;48,8
nic;1964;2010176;5055,06;10161556809;3900,95;48,9
nic;1965;2072681;5420,76;11235504529;4170,01;49
nic;1966;2137820;5469,93;11693731824;4194,61;49,1
nic;1967;2205567;5671,94;12509834475;4335,85;49,1
nic;1968;2275836;5553,12;12637979143;4231,68;49,2
nic;1969;2348398;5767,45;13544278189;4381,2;49,3
nic;1970;2423065;5660,24;13715137447;4286,24;49,3
nic;1971;2499825;5773,64;14433085906;4358,37;49,2
nic;1972;2573578;5802,14;14932259714;4366,12;49,1
nic;1973;2649278;5937,99;15731397573;4454,31;49
nic;1974;2732075;6508,96;17782959215;4867,27;48,9
nic;1975;2816943;6468,45;18221250433;4821,77;48,7
nic;1976;2903851;6606,34;19183829688;4909,09;48,6
nic;1977;2992534;6827,1;20430326535;5057,19;48,4
nic;1978;3080314;6196,92;19088472182;4575,96;48,3
nic;1979;3164525;4436,84;14040502432;3265,97;48,3
nic;1980;3252403;4497,18;14626639018;3299,98;48,3
nic;1981;3345674;4612,47;15431834305;3373,95;48,6
nic;1982;3438745;4466,75;15360006967;3257,08;48,9
nic;1983;3530282;4572,57;16142468525;3323,77;49,3
nic;1984;3619104;4406,76;15948527722;3193,18;49,8
nic;1985;3706479;4143,27;15356936535;2992,81;50,2
nic;1986;3794157;4022,71;15262811932;2896,6;50,7
nic;1987;3882164;3918,35;15211674777;2812,58;51,2
nic;1988;3972320;3365,91;13370456229;2408,45;51,6
nic;1989;4066476;3243,94;13191401924;2313,88;52,1
nic;1990;4162559;3163,77;13169388436;2249,61;52,5
nic;1991;4259637;3087,7;13152463189;2188,56;53
nic;1992;4357026;3039,58;13243518639;2147,84;53,2
nic;1993;4453732;2975,47;13251933633;2095,75;53,1
nic;1994;4549316;3025,81;13765364130;2134,58;52,8
nic;1995;4642931;3159,84;14670903185;2174,12;52,2
nic;1996;4729974;3318,14;15694699648;2214,39;51,4
nic;1997;4809573;3411,56;16408157732;2255,41;50,6
nic;1998;4883655;3501,81;17101630264;2297,19;49,9
nic;1999;4954018;3711,55;18387107761;2338,58;49,2
nic;2000;5022633;3826,72;19220199367;2380,72;48,5
nic;2001;5087825;3904,23;19864015998;2423,61;47,8
nic;2002;5149909;3899,56;20082388462;2468,23;47,1
nic;2003;5210963;3963,99;20656198028;2513,67;46,3
nic;2004;5272912;4139,14;21825295299;2559,95;45,6
nic;2005;5342105;4275;22837472869;2607,08;45
nic;2006;5418855;4403,49;23861872421;2726,34;44,6
nic;2007;5497243;4573,01;25138971486;2851,06;44,3
nic;2008;5576593;4669,95;26042433729;2981,48;44,2
nic;2009;5656601;4456,69;25209700385;3117,87;44,3
nic;2010;5737450;4587,7;26321688718;3321,2;44,5
nic;2011;5819051;4806,27;27967904921;3537,79;44,8
nic;2012;5901287;5043,74;29764579742;3768,5;45,3
nic;2013;5983845;5215,43;31208336699;4014,26;45,6
nic;2014;6066492;5386,43;32676753357;4276,05;45,9
nic;2015;6149417;5564;34215379412;4416,99;46,1
nic;2016;6232666;5735,35;35746541806;4552,99;46,2
nic;2017;6316231;5916,44;37369591926;4696,74;46,2
nic;2018;6400080;5637,65;36081428935;4475,45;46,2
nic;2019;6483657;5399,04;35005494024;4286,03;46,2
nic;2020;6565267;5232,05;34349822109;4153,01;46,2
nic;2021;6644741;5692,02;37822007485;4519,4;46,2
nic;2022;6730654;5822,44;39188798478;4622,9;46,2
nic;2023;6823613;6003,9;40968270725;4713,59;46,2
nic;2024;6916140;6149,97;42534086626;4818,58;46,2
nic;2025;7007502;6299,61;44144504083;4934,15;46,2
nic;2026;7097329;6452,88;45798197959;5054,2;46,2
nic;2027;7185722;6616,77;47546244883;5182,57;46,2
nic;2028;7272686;6791,88;49395214181;5319,43;46,2
nic;2029;7358005;6978,88;51350623444;5465,73;46,2
nic;2030;7441603;6820,65;50756537878;5330;46,2
nic;2031;7523767;6986,12;52561930692;5459,1;46,2
nic;2032;7604395;7155,91;54416343678;5591,57;46,2
nic;2033;7683393;7330,1;56320061871;5727,5;46,2
nic;2034;7760891;7508,8;58274977696;5866,95;46,2
nic;2035;7836703;7692,09;60280636180;6010,01;46,2
nic;2036;7910787;7880,07;62337566653;6156,74;46,2
nic;2037;7983288;8072,83;64447757581;6307,22;46,2
nic;2038;8054135;8270,47;66611503835;6461,53;46,2
nic;2039;8122957;8473,08;68826480729;6619,73;46,2
nic;2040;8189914;8680,76;71094640044;6781,91;46,2
nic;2041;8255157;8893,59;73417950686;6948,15;46,2
nic;2042;8318520;9111,67;75795587695;7118,5;46,2
nic;2043;8380006;9335,09;78228119924;7293,06;46,2
nic;2044;8439716;9563,95;80717012285;7471,89;46,2
nic;2045;8497615;9798,33;83262444658;7655,06;46,2
nic;2046;8553411;10038,33;85861936341;7842,65;46,2
nic;2047;8607278;10284,02;88517460325;8034,72;46,2
nic;2048;8659284;10535,51;91229982591;8231,36;46,2
nic;2049;8708924;10792,87;93994291890;8432,62;46,2
nic;2050;8756430;11056,19;96812729341;8638,58;46,2
nic;2051;8801962;11325,54;99686984501;8849,3;46,2
nic;2052;8844972;11601,01;1,02611E+11;9064,84;46,2
nic;2053;8885363;11882,68;1,05582E+11;9285,27;46,2
nic;2054;8923486;12170,61;1,08604E+11;9510,66;46,2
nic;2055;8959459;12464,88;1,11679E+11;9741,04;46,2
nic;2056;8993117;12765,55;1,14802E+11;9976,5;46,2
nic;2057;9024586;13072,7;1,17976E+11;10217,07;46,2
nic;2058;9054245;13386,38;1,21204E+11;10462,81;46,2
nic;2059;9081923;13706,66;1,24483E+11;10713,77;46,2
nic;2060;9107127;14033,58;1,27806E+11;10969,99;46,2
nic;2061;9129737;14367,19;1,31169E+11;11231,52;46,2
nic;2062;9150115;14707,55;1,34576E+11;11498,4;46,2
nic;2063;9168374;15054,69;1,38027E+11;11770,66;46,2
nic;2064;9184317;15408,65;1,41518E+11;12048,34;46,2
nic;2065;9198031;15769,46;1,45048E+11;12331,46;46,2
nic;2066;9209808;16137,16;1,4862E+11;12620,05;46,2
nic;2067;9219472;16511,75;1,5223E+11;12914,14;46,2
nic;2068;9227007;16893,27;1,55874E+11;13213,73;46,2
nic;2069;9232481;17281,72;1,59553E+11;13518,84;46,2
nic;2070;9235612;17677,1;1,63259E+11;13829,48;46,2
nic;2071;9236799;18079,42;1,66996E+11;14145,66;46,2
nic;2072;9236138;18488,67;1,70764E+11;14467,37;46,2
nic;2073;9233361;18904,83;1,74555E+11;14794,61;46,2
nic;2074;9228417;19327,9;1,78366E+11;15127,36;46,2
nic;2075;9221968;19757,84;1,82206E+11;15465,62;46,2
nic;2076;9214038;20194,62;1,86074E+11;15809,35;46,2
nic;2077;9204061;20638,21;1,89955E+11;16158,54;46,2
nic;2078;9192488;21088,55;1,93856E+11;16513,16;46,2
